city,date,temperature,humidity,precipitation,wind_speed,conditions,uv_index
Houston,2023-07-03,61.4,62.0,0.63,13.3,Cloudy,8.0
Houston,2023-07-04,54.5,52.0,0.24,11.6,Sunny,7.0
Houston,2023-07-05,74.5,59.0,0.58,8.7,Cloudy,7.0
Houston,2023-07-06,64.5,57.0,0.0,8.4,Stormy,8.0
Houston,2023-07-07,71.7,55.0,0.12,8.9,Cloudy,7.0
Houston,2023-07-08,59.1,52.0,0.08,17.8,Rainy,1.0
Houston,2023-07-09,52.1,67.0,0.0,8.2,Stormy,4.0
Houston,2023-07-10,56.4,69.0,0.0,14.0,Sunny,3.0
Houston,2023-07-11,51.2,58.0,1.07,13.9,Cloudy,5.0
Houston,2023-07-12,57.3,62.0,0.03,9.3,Sunny,6.0
Houston,2023-07-13,59.6,67.0,0.0,10.9,Cloudy,5.0
Houston,2023-07-14,57.4,57.0,0.0,9.6,Stormy,9.0
Houston,2023-07-15,56.5,50.0,0.47,16.6,Cloudy,7.0
Houston,2023-07-16,71.8,64.0,0.0,16.0,Sunny,6.0
Houston,2023-07-17,44.8,68.0,0.0,12.7,Rainy,8.0
Houston,2023-07-18,62.8,68.0,0.93,13.2,Sunny,6.0
Houston,2023-07-19,48.6,53.0,0.0,22.7,Sunny,5.0
Houston,2023-07-20,62.4,69.0,0.0,7.2,Sunny,5.0
Houston,2023-07-21,59.1,51.0,0.87,11.0,Sunny,7.0
Houston,2023-07-22,43.8,59.0,0.73,9.3,Cloudy,5.0
Houston,2023-07-23,51.5,70.0,0.0,3.7,Cloudy,5.0
Houston,2023-07-24,62.5,67.0,0.0,14.9,Sunny,6.0
Houston,2023-07-25,50.4,50.0,0.48,9.8,Sunny,6.0
Houston,2023-07-26,42.2,57.0,0.96,9.6,Cloudy,7.0
Houston,2023-07-27,53.9,70.0,1.16,10.9,Stormy,7.0
Houston,2023-07-28,62.4,66.0,0.56,15.4,Sunny,9.0
Houston,2023-07-29,76.1,55.0,0.0,16.5,Sunny,5.0
Houston,2023-07-30,40.3,62.0,0.0,3.1,Cloudy,1.0
Houston,2023-07-31,43.8,52.0,0.0,11.8,Stormy,8.0
Houston,2023-08-01,57.7,59.0,0.0,5.2,Cloudy,5.0
Houston,2023-08-02,31.1,61.0,0.23,5.4,Sunny,3.0
Houston,2023-08-03,37.6,52.0,0.0,11.0,Rainy,5.0
Houston,2023-08-04,48.4,70.0,0.77,11.0,Sunny,5.0
Houston,2023-08-05,39.4,53.0,0.05,9.6,Rainy,5.0
Houston,2023-08-06,51.6,67.0,0.0,4.8,Sunny,7.0
Houston,2023-08-07,36.2,52.0,0.0,15.0,Rainy,3.0
Houston,2023-08-08,50.0,69.0,0.03,25.0,Sunny,5.0
Houston,2023-08-09,48.5,64.0,0.0,3.4,Stormy,8.0
Houston,2023-08-10,47.7,54.0,0.73,7.3,Rainy,6.0
Houston,2023-08-11,44.5,57.0,0.69,5.5,Rainy,4.0
Houston,2023-08-12,38.8,58.0,0.0,21.7,Cloudy,5.0
Houston,2023-08-13,31.7,53.0,0.0,13.6,Sunny,5.0
Houston,2023-08-14,40.9,51.0,0.63,7.4,Sunny,7.0
Houston,2023-08-15,53.8,66.0,0.0,4.9,Cloudy,3.0
Houston,2023-08-16,38.0,60.0,0.0,8.9,Sunny,9.0
Houston,2023-08-17,49.3,52.0,0.0,14.4,Stormy,9.0
Houston,2023-08-18,49.1,67.0,0.07,6.6,Sunny,7.0
Houston,2023-08-19,33.0,55.0,0.84,13.4,Cloudy,8.0
Houston,2023-08-20,42.7,68.0,0.0,4.1,Sunny,7.0
Houston,2023-08-21,35.0,51.0,0.37,13.0,Sunny,5.0
Houston,2023-08-22,57.6,63.0,0.39,12.2,Stormy,7.0
Houston,2023-08-23,27.6,51.0,0.0,10.7,Sunny,3.0
Houston,2023-08-24,37.5,66.0,0.0,13.3,Stormy,6.0
Houston,2023-08-25,50.3,69.0,0.38,15.9,Rainy,3.0
Houston,2023-08-26,42.6,62.0,0.0,14.9,Cloudy,7.0
Houston,2023-08-27,29.6,54.0,0.42,6.4,Sunny,6.0
Houston,2023-08-28,26.3,52.0,0.34,4.3,Sunny,6.0
Houston,2023-08-29,29.8,52.0,0.0,10.7,Rainy,4.0
Houston,2023-08-30,25.4,59.0,0.81,12.5,Stormy,4.0
Houston,2023-08-31,38.8,64.0,0.61,0.7,Sunny,6.0
Houston,2023-09-01,19.0,61.0,0.74,7.2,Cloudy,6.0
Houston,2023-09-02,44.8,56.0,0.52,2.9,Sunny,4.0
Houston,2023-09-03,35.8,67.0,0.24,4.7,Cloudy,8.0
Houston,2023-09-04,59.8,69.0,0.13,17.7,Sunny,6.0
Houston,2023-09-05,44.9,62.0,0.0,1.6,Rainy,6.0
Houston,2023-09-06,40.8,67.0,0.0,0.0,Stormy,3.0
Houston,2023-09-07,29.1,56.0,0.0,6.9,Sunny,7.0
Houston,2023-09-08,21.7,69.0,0.24,7.1,Sunny,7.0
Houston,2023-09-09,27.8,63.0,0.0,16.1,Stormy,7.0
Houston,2023-09-10,28.9,51.0,0.23,11.8,Rainy,3.0
Houston,2023-09-11,28.3,53.0,0.39,5.7,Sunny,3.0
Houston,2023-09-12,42.2,51.0,0.0,10.8,Stormy,8.0
Houston,2023-09-13,33.9,56.0,0.61,16.2,Sunny,7.0
Houston,2023-09-14,19.7,69.0,0.67,11.5,Cloudy,8.0
Houston,2023-09-15,40.9,50.0,0.57,9.6,Sunny,6.0
Houston,2023-09-16,31.5,70.0,0.0,8.2,Rainy,6.0
Houston,2023-09-17,24.2,57.0,0.0,4.6,Cloudy,7.0
Houston,2023-09-18,30.7,67.0,0.0,16.4,Cloudy,6.0
Houston,2023-09-19,41.3,63.0,0.0,10.4,Stormy,7.0
Houston,2023-09-20,31.4,65.0,0.0,0.7,Stormy,3.0
Houston,2023-09-21,35.5,62.0,0.0,6.6,Cloudy,6.0
Houston,2023-09-22,61.1,54.0,0.0,6.2,Sunny,4.0
Houston,2023-09-23,43.4,52.0,0.51,15.9,Cloudy,9.0
Houston,2023-09-24,39.6,57.0,0.57,9.6,Sunny,10.0
Houston,2023-09-25,28.8,69.0,0.22,14.2,Sunny,7.0
Houston,2023-09-26,44.3,59.0,0.11,9.9,Rainy,6.0
Houston,2023-09-27,37.5,55.0,0.0,14.3,Cloudy,6.0
Houston,2023-09-28,31.8,59.0,0.0,14.4,Cloudy,4.0
Houston,2023-09-29,23.9,66.0,0.03,0.9,Rainy,6.0
Houston,2023-09-30,29.3,57.0,0.0,12.8,Stormy,5.0
Houston,2023-10-01,32.0,59.0,0.35,11.3,Rainy,8.0
Houston,2023-10-02,21.9,70.0,0.0,10.3,Sunny,8.0
Houston,2023-10-03,28.1,58.0,0.0,9.7,Sunny,8.0
Houston,2023-10-04,37.8,57.0,0.1,7.6,Cloudy,9.0
Houston,2023-10-05,23.3,62.0,0.0,7.3,Cloudy,8.0
Houston,2023-10-06,25.0,63.0,0.08,2.4,Cloudy,4.0
Houston,2023-10-07,35.6,50.0,0.61,6.3,Sunny,9.0
Houston,2023-10-08,44.5,58.0,0.0,12.9,Cloudy,5.0
Houston,2023-10-09,29.0,65.0,0.18,1.5,Cloudy,4.0
Houston,2023-10-10,38.7,65.0,0.0,8.1,Sunny,8.0
Houston,2023-10-11,23.1,63.0,0.2,13.3,Stormy,2.0
Houston,2023-10-12,49.4,69.0,0.2,1.3,Stormy,4.0
Houston,2023-10-13,29.2,64.0,0.0,19.0,Sunny,6.0
Houston,2023-10-14,29.9,55.0,0.0,5.4,Cloudy,8.0
Houston,2023-10-15,31.5,61.0,0.29,17.9,Cloudy,5.0
Houston,2023-10-16,24.3,61.0,0.5,9.3,Cloudy,8.0
Houston,2023-10-17,37.5,54.0,0.0,5.7,Cloudy,6.0
Houston,2023-10-18,25.6,65.0,0.74,16.0,Cloudy,3.0
Houston,2023-10-19,43.6,52.0,0.62,1.0,Cloudy,6.0
Houston,2023-10-20,34.7,67.0,0.55,9.9,Sunny,4.0
Houston,2023-10-21,23.8,56.0,1.03,18.1,Sunny,5.0
Houston,2023-10-22,34.9,59.0,0.34,11.7,Rainy,10.0
Houston,2023-10-23,39.3,56.0,0.0,17.0,Cloudy,5.0
Houston,2023-10-24,22.8,51.0,0.0,9.9,Cloudy,5.0
Houston,2023-10-25,47.9,52.0,0.0,14.0,Stormy,5.0
Houston,2023-10-26,31.8,54.0,0.0,7.1,Sunny,2.0
Houston,2023-10-27,45.1,53.0,0.38,0.3,Cloudy,4.0
Houston,2023-10-28,41.5,64.0,0.0,7.2,Sunny,6.0
Houston,2023-10-29,29.0,65.0,0.7,15.2,Rainy,9.0
Houston,2023-10-30,39.8,66.0,0.79,3.7,Sunny,4.0
Houston,2023-10-31,36.3,57.0,0.0,1.1,Sunny,4.0
Houston,2023-11-01,23.2,61.0,0.0,10.7,Stormy,8.0
Houston,2023-11-02,28.5,54.0,0.02,12.3,Sunny,7.0
Houston,2023-11-03,32.8,64.0,0.57,4.5,Sunny,10.0
Houston,2023-11-04,36.4,60.0,0.0,9.1,Stormy,2.0
Houston,2023-11-05,45.0,59.0,0.0,8.5,Sunny,8.0
Houston,2023-11-06,27.1,67.0,0.29,6.8,Stormy,6.0
Houston,2023-11-07,26.8,56.0,0.0,8.6,Rainy,3.0
Houston,2023-11-08,41.2,57.0,0.0,8.2,Rainy,8.0
Houston,2023-11-09,40.5,70.0,0.42,19.0,Cloudy,7.0
Houston,2023-11-10,51.0,50.0,0.2,7.2,Cloudy,0.0
Houston,2023-11-11,36.0,69.0,0.64,1.6,Sunny,5.0
Houston,2023-11-12,34.0,54.0,0.16,20.8,Cloudy,2.0
Houston,2023-11-13,51.1,68.0,0.0,5.1,Rainy,7.0
Houston,2023-11-14,33.8,53.0,0.0,9.5,Sunny,11.0
Houston,2023-11-15,44.4,66.0,0.78,13.9,Sunny,6.0
Houston,2023-11-16,42.5,59.0,0.44,8.8,Sunny,7.0
Houston,2023-11-17,41.2,51.0,0.0,4.3,Sunny,7.0
Houston,2023-11-18,34.5,54.0,0.8,4.9,Rainy,9.0
Houston,2023-11-19,58.2,50.0,0.7,11.8,Cloudy,6.0
Houston,2023-11-20,33.7,63.0,0.0,13.6,Rainy,5.0
Houston,2023-11-21,42.4,57.0,0.0,4.5,Sunny,5.0
Houston,2023-11-22,52.9,59.0,0.07,11.1,Cloudy,7.0
Houston,2023-11-23,47.1,67.0,0.04,1.5,Cloudy,1.0
Houston,2023-11-24,32.3,57.0,0.05,9.9,Rainy,6.0
Houston,2023-11-25,48.7,61.0,0.0,0.6,Sunny,5.0
Houston,2023-11-26,48.4,62.0,0.31,13.2,Sunny,7.0
Houston,2023-11-27,43.4,56.0,0.88,7.8,Sunny,6.0
Houston,2023-11-28,45.6,59.0,0.0,1.3,Cloudy,5.0
Houston,2023-11-29,61.2,59.0,0.0,17.5,Rainy,6.0
Houston,2023-11-30,38.4,68.0,0.76,11.0,Cloudy,9.0
Houston,2023-12-01,38.2,67.0,0.01,12.2,Sunny,2.0
Houston,2023-12-02,53.9,51.0,1.03,8.1,Sunny,7.0
Houston,2023-12-03,38.5,60.0,0.2,14.7,Sunny,10.0
Houston,2023-12-04,43.9,55.0,0.11,10.6,Rainy,3.0
Houston,2023-12-05,69.6,54.0,0.0,13.7,Cloudy,4.0
Houston,2023-12-06,25.9,51.0,0.0,13.4,Cloudy,8.0
Houston,2023-12-07,52.7,53.0,0.0,14.6,Sunny,7.0
Houston,2023-12-08,57.6,59.0,0.52,10.9,Rainy,7.0
Houston,2023-12-09,45.7,52.0,0.34,11.2,Sunny,3.0
Houston,2023-12-10,62.4,64.0,0.34,19.8,Sunny,11.0
Houston,2023-12-11,43.6,60.0,0.66,14.1,Cloudy,3.0
Houston,2023-12-12,52.9,53.0,1.02,0.3,Rainy,3.0
Houston,2023-12-13,72.8,58.0,0.42,13.2,Cloudy,6.0
Houston,2023-12-14,42.1,62.0,0.0,5.3,Cloudy,5.0
Houston,2023-12-15,49.8,66.0,0.06,4.8,Sunny,8.0
Houston,2023-12-16,66.8,65.0,0.64,8.3,Stormy,2.0
Houston,2023-12-17,39.5,67.0,0.0,10.4,Sunny,8.0
Houston,2023-12-18,65.4,67.0,0.0,8.6,Cloudy,7.0
Houston,2023-12-19,54.7,54.0,0.23,9.8,Cloudy,3.0
Houston,2023-12-20,63.0,68.0,0.56,16.8,Cloudy,7.0
Houston,2023-12-21,62.4,61.0,0.0,13.2,Cloudy,5.0
Houston,2023-12-22,64.6,54.0,0.18,3.0,Rainy,4.0
Houston,2023-12-23,47.7,70.0,0.0,7.7,Sunny,7.0
Houston,2023-12-24,51.8,67.0,0.89,14.1,Stormy,8.0
Houston,2023-12-25,67.1,52.0,0.5,13.7,Rainy,5.0
Houston,2023-12-26,50.1,54.0,0.65,6.6,Cloudy,4.0
Houston,2023-12-27,58.4,60.0,0.77,3.6,Cloudy,7.0
Houston,2023-12-28,47.1,65.0,0.0,15.6,Sunny,4.0
Houston,2023-12-29,60.4,62.0,0.0,10.0,Cloudy,7.0
Houston,2023-12-30,54.9,67.0,0.14,7.9,Cloudy,7.0
Houston,2023-12-31,75.6,65.0,0.2,9.4,Sunny,3.0
Phoenix,2023-01-01,47.9,68.0,0.89,9.9,Rainy,6.0
Phoenix,2023-01-02,63.3,54.0,0.0,1.9,Sunny,7.0
Phoenix,2023-01-03,60.4,57.0,0.2,3.8,Stormy,4.0
Phoenix,2023-01-04,44.7,55.0,0.6,1.8,Sunny,8.0
Phoenix,2023-01-05,54.4,58.0,0.0,2.3,Cloudy,8.0
Phoenix,2023-01-06,54.7,54.0,0.62,5.8,Cloudy,4.0
Phoenix,2023-01-07,52.5,68.0,0.56,0.3,Sunny,6.0
Phoenix,2023-01-08,87.5,53.0,0.63,12.0,Rainy,11.0
Phoenix,2023-01-09,62.4,58.0,0.03,2.5,Sunny,7.0
Phoenix,2023-01-10,45.3,55.0,0.15,4.6,Sunny,6.0
Phoenix,2023-01-11,51.8,53.0,0.24,20.3,Sunny,6.0
Phoenix,2023-01-12,46.2,59.0,1.13,7.4,Cloudy,6.0
Phoenix,2023-01-13,64.6,53.0,0.43,8.9,Rainy,3.0
Phoenix,2023-01-14,77.8,55.0,0.05,10.9,Cloudy,3.0
Phoenix,2023-01-15,65.7,58.0,0.63,10.8,Sunny,3.0
Phoenix,2023-01-16,65.3,56.0,0.29,5.5,Rainy,6.0
Phoenix,2023-01-17,69.8,63.0,0.18,13.9,Sunny,4.0
Phoenix,2023-01-18,88.6,66.0,0.41,9.2,Sunny,4.0
Phoenix,2023-01-19,83.1,68.0,0.92,7.9,Cloudy,6.0
Phoenix,2023-01-20,67.0,61.0,0.13,10.6,Sunny,6.0
Phoenix,2023-01-21,70.7,66.0,1.1,0.9,Rainy,5.0
Phoenix,2023-01-22,64.6,69.0,0.28,9.2,Rainy,5.0
Phoenix,2023-01-23,66.6,57.0,0.27,3.5,Cloudy,6.0
Phoenix,2023-01-24,50.5,70.0,0.48,3.9,Stormy,7.0
Phoenix,2023-01-25,79.8,61.0,0.0,17.9,Cloudy,4.0
Phoenix,2023-01-26,79.7,62.0,0.0,8.3,Sunny,7.0
Phoenix,2023-01-27,86.9,61.0,0.28,13.9,Cloudy,3.0
Phoenix,2023-01-28,88.7,63.0,0.0,19.7,Sunny,4.0
Phoenix,2023-01-29,62.7,53.0,0.0,11.7,Sunny,6.0
Phoenix,2023-01-30,64.6,62.0,0.0,5.6,Stormy,6.0
Phoenix,2023-01-31,83.3,63.0,0.0,9.8,Cloudy,10.0
Phoenix,2023-02-01,85.3,50.0,0.0,11.8,Stormy,9.0
Phoenix,2023-02-02,81.4,55.0,0.0,2.7,Sunny,8.0
Phoenix,2023-02-03,83.2,62.0,0.0,8.6,Cloudy,3.0
Phoenix,2023-02-04,78.9,61.0,0.45,8.3,Sunny,7.0
Phoenix,2023-02-05,67.8,66.0,0.0,11.4,Sunny,7.0
Phoenix,2023-02-06,57.2,56.0,1.16,5.0,Sunny,10.0
Phoenix,2023-02-07,85.3,57.0,0.52,3.6,Rainy,4.0
Phoenix,2023-02-08,67.3,67.0,0.0,21.6,Stormy,8.0
Phoenix,2023-02-09,75.4,57.0,0.0,1.6,Cloudy,5.0
Phoenix,2023-02-10,77.1,60.0,0.0,13.7,Rainy,6.0
Phoenix,2023-02-11,86.2,66.0,0.0,13.9,Cloudy,8.0
Phoenix,2023-02-12,82.8,51.0,0.24,8.3,Cloudy,7.0
Phoenix,2023-02-13,86.8,66.0,0.04,17.8,Sunny,6.0
Phoenix,2023-02-14,61.4,56.0,0.0,14.2,Rainy,5.0
Phoenix,2023-02-15,91.7,58.0,0.2,3.5,Rainy,7.0
Phoenix,2023-02-16,78.1,67.0,0.0,3.0,Sunny,4.0
Phoenix,2023-02-17,79.8,60.0,0.24,10.3,Stormy,4.0
Phoenix,2023-02-18,103.6,70.0,0.0,8.7,Stormy,6.0
Phoenix,2023-02-19,85.0,50.0,0.2,5.1,Sunny,7.0
Phoenix,2023-02-20,91.9,51.0,0.53,5.2,Cloudy,10.0
Phoenix,2023-02-21,80.4,52.0,0.03,7.9,Sunny,8.0
Phoenix,2023-02-22,83.8,62.0,0.0,9.0,Rainy,9.0
Phoenix,2023-02-23,74.6,54.0,0.0,13.6,Cloudy,8.0
Phoenix,2023-02-24,91.8,61.0,0.46,6.6,Rainy,9.0
Phoenix,2023-02-25,89.5,54.0,0.23,8.1,Cloudy,9.0
Phoenix,2023-02-26,87.4,66.0,0.0,16.6,Sunny,3.0
Phoenix,2023-02-27,90.1,60.0,0.0,6.0,Cloudy,6.0
Phoenix,2023-02-28,108.2,53.0,0.0,12.2,Rainy,5.0
Phoenix,2023-03-01,98.4,55.0,0.0,5.3,Rainy,7.0
Phoenix,2023-03-02,104.8,52.0,0.03,3.9,Rainy,9.0
Phoenix,2023-03-03,84.2,61.0,0.69,11.8,Cloudy,7.0
Phoenix,2023-03-04,71.3,56.0,0.0,4.3,Sunny,5.0
Phoenix,2023-03-05,68.1,50.0,0.0,10.9,Cloudy,5.0
Phoenix,2023-03-06,103.6,69.0,0.52,6.3,Sunny,6.0
Phoenix,2023-03-07,75.4,59.0,0.0,11.3,Cloudy,7.0
Phoenix,2023-03-08,94.3,69.0,0.86,15.1,Sunny,7.0
Phoenix,2023-03-09,95.6,53.0,0.8,11.3,Rainy,7.0
Phoenix,2023-03-10,103.3,60.0,0.26,10.8,Cloudy,6.0
Phoenix,2023-03-11,84.8,64.0,0.0,13.2,Sunny,5.0
Phoenix,2023-03-12,101.9,52.0,0.0,3.2,Sunny,7.0
Phoenix,2023-03-13,105.0,70.0,0.0,16.0,Cloudy,6.0
Phoenix,2023-03-14,85.5,62.0,0.16,14.7,Cloudy,4.0
Phoenix,2023-03-15,89.9,59.0,0.59,8.1,Sunny,5.0
Phoenix,2023-03-16,89.7,54.0,0.65,7.9,Cloudy,6.0
Phoenix,2023-03-17,89.8,63.0,0.0,2.7,Sunny,8.0
Phoenix,2023-03-18,83.5,69.0,0.0,14.7,Rainy,8.0
Phoenix,2023-03-19,94.9,53.0,0.41,3.4,Stormy,9.0
Phoenix,2023-03-20,89.3,66.0,0.07,16.8,Stormy,6.0
Phoenix,2023-03-21,99.3,59.0,0.49,15.2,Cloudy,8.0
Phoenix,2023-03-22,85.7,58.0,0.58,8.7,Rainy,4.0
Phoenix,2023-03-23,92.4,62.0,0.0,9.1,Cloudy,4.0
Phoenix,2023-03-24,103.7,60.0,0.07,10.6,Stormy,6.0
Phoenix,2023-03-25,69.9,55.0,0.0,14.1,Rainy,8.0
Phoenix,2023-03-26,72.9,53.0,0.0,19.2,Sunny,9.0
Phoenix,2023-03-27,77.0,59.0,0.3,13.8,Sunny,6.0
Phoenix,2023-03-28,102.8,63.0,0.0,17.8,Sunny,8.0
Phoenix,2023-03-29,86.8,64.0,0.0,11.5,Stormy,8.0
Phoenix,2023-03-30,108.0,55.0,0.22,9.4,Sunny,8.0
Phoenix,2023-03-31,100.8,65.0,1.03,1.3,Sunny,6.0
Phoenix,2023-04-01,85.3,56.0,0.8,12.9,Cloudy,4.0
Phoenix,2023-04-02,96.0,68.0,0.21,13.8,Sunny,9.0
Phoenix,2023-04-03,97.9,65.0,0.0,15.2,Rainy,5.0
Phoenix,2023-04-04,103.3,68.0,0.0,14.6,Sunny,4.0
Phoenix,2023-04-05,91.6,64.0,0.0,14.5,Rainy,6.0
Phoenix,2023-04-06,100.0,53.0,0.16,23.6,Sunny,8.0
Phoenix,2023-04-07,84.8,69.0,0.0,0.1,Sunny,8.0
Phoenix,2023-04-08,96.1,68.0,0.0,12.0,Cloudy,1.0
Phoenix,2023-04-09,81.6,54.0,0.0,9.2,Sunny,4.0
Phoenix,2023-04-10,104.2,69.0,0.0,6.7,Cloudy,8.0
Phoenix,2023-04-11,93.0,57.0,0.6,8.4,Cloudy,5.0
Phoenix,2023-04-12,84.5,51.0,0.62,12.1,Cloudy,6.0
Phoenix,2023-04-13,87.0,67.0,0.0,12.4,Sunny,2.0
Phoenix,2023-04-14,82.6,64.0,0.0,5.4,Sunny,8.0
Phoenix,2023-04-15,84.5,56.0,0.0,12.2,Cloudy,6.0
Phoenix,2023-04-16,85.1,61.0,0.0,6.1,Cloudy,5.0
Phoenix,2023-04-17,96.9,61.0,0.83,8.5,Sunny,5.0
Phoenix,2023-04-18,103.0,55.0,0.0,11.4,Stormy,10.0
Phoenix,2023-04-19,76.2,61.0,0.11,12.3,Sunny,6.0
Phoenix,2023-04-20,68.3,60.0,0.0,19.0,Rainy,7.0
Phoenix,2023-04-21,79.8,67.0,0.0,16.3,Cloudy,5.0
Phoenix,2023-04-22,91.6,57.0,0.0,11.0,Sunny,7.0
Phoenix,2023-04-23,96.4,68.0,0.0,8.8,Rainy,7.0
Phoenix,2023-04-24,92.1,65.0,0.0,8.2,Sunny,8.0
Phoenix,2023-04-25,88.5,55.0,0.66,9.1,Sunny,7.0
Phoenix,2023-04-26,94.2,66.0,0.0,10.2,Sunny,6.0
Phoenix,2023-04-27,99.2,68.0,0.41,11.3,Cloudy,7.0
Phoenix,2023-04-28,106.3,57.0,0.0,6.5,Cloudy,11.0
Phoenix,2023-04-29,82.7,63.0,0.0,16.1,Sunny,1.0
Phoenix,2023-04-30,65.1,66.0,0.03,15.1,Cloudy,6.0
Phoenix,2023-05-01,80.0,56.0,0.0,0.1,Cloudy,6.0
Phoenix,2023-05-02,73.6,63.0,0.0,11.2,Stormy,4.0
Phoenix,2023-05-03,95.2,53.0,0.07,7.1,Cloudy,7.0
Phoenix,2023-05-04,102.0,52.0,0.06,5.2,Sunny,10.0
Phoenix,2023-05-05,91.4,56.0,0.34,11.1,Cloudy,7.0
Phoenix,2023-05-06,68.8,65.0,0.28,5.4,Rainy,7.0
Phoenix,2023-05-07,75.6,52.0,0.49,6.5,Stormy,7.0
Phoenix,2023-05-08,77.9,59.0,0.0,6.6,Sunny,7.0
Phoenix,2023-05-09,81.8,55.0,0.0,13.3,Cloudy,11.0
Phoenix,2023-05-10,81.0,65.0,0.0,8.2,Sunny,6.0
Phoenix,2023-05-11,75.0,53.0,0.59,12.9,Rainy,8.0
Phoenix,2023-05-12,86.6,52.0,0.0,7.7,Cloudy,6.0
Phoenix,2023-05-13,89.5,69.0,0.0,1.1,Sunny,4.0
Phoenix,2023-05-14,80.5,66.0,0.6,2.2,Sunny,6.0
Phoenix,2023-05-15,72.3,56.0,0.0,10.7,Rainy,7.0
Phoenix,2023-05-16,84.8,50.0,0.0,11.8,Sunny,6.0
Phoenix,2023-05-17,90.3,51.0,0.2,19.8,Sunny,4.0
Phoenix,2023-05-18,88.5,60.0,0.44,10.5,Rainy,8.0
Phoenix,2023-05-19,92.0,58.0,0.02,18.3,Sunny,1.0
Phoenix,2023-05-20,89.5,50.0,0.99,6.0,Sunny,7.0
Phoenix,2023-05-21,100.7,52.0,0.0,12.5,Sunny,7.0
Phoenix,2023-05-22,83.5,66.0,0.0,11.8,Sunny,1.0
Phoenix,2023-05-23,83.4,57.0,0.14,15.1,Rainy,8.0
Phoenix,2023-05-24,80.4,52.0,0.19,17.9,Cloudy,4.0
Phoenix,2023-05-25,73.0,66.0,0.25,6.7,Sunny,6.0
Phoenix,2023-05-26,82.1,69.0,0.02,15.4,Cloudy,2.0
Phoenix,2023-05-27,80.5,64.0,0.37,10.1,Sunny,4.0
Phoenix,2023-05-28,70.3,51.0,0.0,12.9,Sunny,4.0
Phoenix,2023-05-29,78.3,59.0,0.86,10.2,Cloudy,9.0
Phoenix,2023-05-30,49.2,69.0,0.0,3.0,Cloudy,8.0
Phoenix,2023-05-31,71.3,53.0,0.0,11.8,Sunny,9.0
Phoenix,2023-06-01,80.9,60.0,1.12,7.6,Rainy,7.0
Phoenix,2023-06-02,83.5,62.0,0.0,11.3,Cloudy,10.0
Phoenix,2023-06-03,67.3,54.0,0.0,8.7,Sunny,7.0
Phoenix,2023-06-04,69.5,51.0,0.0,12.6,Stormy,5.0
Phoenix,2023-06-05,85.9,55.0,0.0,5.7,Sunny,6.0
Phoenix,2023-06-06,68.6,68.0,1.09,3.8,Sunny,6.0
Phoenix,2023-06-07,87.0,61.0,0.0,10.1,Sunny,1.0
Phoenix,2023-06-08,53.8,57.0,1.16,3.9,Cloudy,8.0
Phoenix,2023-06-09,79.7,64.0,0.14,10.2,Sunny,5.0
Phoenix,2023-06-10,51.2,58.0,0.33,9.1,Cloudy,9.0
Phoenix,2023-06-11,88.9,67.0,0.11,6.1,Rainy,8.0
Phoenix,2023-06-12,91.3,52.0,0.0,7.2,Rainy,6.0
Phoenix,2023-06-13,76.6,68.0,0.21,7.7,Stormy,9.0
Phoenix,2023-06-14,77.5,62.0,1.37,4.1,Rainy,1.0
Phoenix,2023-06-15,76.1,67.0,0.0,7.5,Sunny,6.0
Phoenix,2023-06-16,82.4,55.0,0.47,12.3,Cloudy,7.0
Phoenix,2023-06-17,81.0,57.0,0.0,0.5,Stormy,6.0
Phoenix,2023-06-18,90.9,61.0,0.04,15.1,Cloudy,7.0
Phoenix,2023-06-19,60.3,55.0,0.38,11.6,Cloudy,5.0
Phoenix,2023-06-20,83.6,63.0,0.0,5.3,Rainy,11.0
Phoenix,2023-06-21,68.7,53.0,0.0,7.6,Cloudy,7.0
Phoenix,2023-06-22,62.7,55.0,0.85,7.7,Sunny,7.0
Phoenix,2023-06-23,68.3,57.0,0.75,8.3,Sunny,6.0
Phoenix,2023-06-24,60.5,53.0,0.91,11.4,Cloudy,8.0
Phoenix,2023-06-25,63.5,67.0,0.37,1.8,Sunny,5.0
Phoenix,2023-06-26,55.6,53.0,0.23,11.3,Sunny,5.0
Phoenix,2023-06-27,64.8,67.0,0.31,8.1,Stormy,6.0
Phoenix,2023-06-28,65.0,59.0,0.0,5.6,Stormy,5.0
Phoenix,2023-06-29,61.3,64.0,0.47,13.4,Cloudy,5.0
Phoenix,2023-06-30,43.5,53.0,0.38,7.8,Sunny,8.0
Phoenix,2023-07-01,50.5,56.0,0.38,1.5,Cloudy,5.0
Phoenix,2023-07-02,65.5,60.0,0.52,14.9,Cloudy,7.0
Phoenix,2023-07-03,61.4,52.0,0.0,3.2,Sunny,6.0
Phoenix,2023-07-04,80.5,53.0,0.64,15.4,Sunny,6.0
Phoenix,2023-07-05,52.7,53.0,0.0,11.7,Cloudy,5.0
Phoenix,2023-07-06,84.8,51.0,0.07,14.5,Sunny,4.0
Phoenix,2023-07-07,51.7,51.0,0.09,12.5,Sunny,4.0
Phoenix,2023-07-08,46.2,61.0,0.8,3.3,Sunny,9.0
Phoenix,2023-07-09,52.8,64.0,0.0,3.5,Cloudy,5.0
Phoenix,2023-07-10,58.0,56.0,0.0,11.5,Rainy,3.0
Phoenix,2023-07-11,66.1,64.0,0.37,10.7,Stormy,5.0
